"id","created_at","open","comments_count","changes_count","closed_at","min_lat","min_lon","max_lat","max_lon","uid","user","tags.changesets_count","tags.comment","tags.created_by","tags.hashtags","tags.host","tags.imagery_used","tags.locale","tags.review_requested","tags.warnings:close_nodes:vertices","tags.source","tags.warnings:disconnected_way:highway","tags.warnings:outdated_tags:noncanonical_brand","tags.ideditor:walkthrough_progress","tags.ideditor:walkthrough_started","tags.warnings:crossing_ways:building-highway","tags.data_used","tags.resolved:disconnected_way:highway","tags.warnings:y_shaped_connection","tags.resolved:crossing_ways:highway-highway","tags.warnings:crossing_ways:building-building","tags.warnings:impossible_oneway:highway","tags.resolved:crossing_ways:building-building","tags.resolved:crossing_ways:building-highway","tags.warnings:missing_tag:any","tags.warnings:missing_tag:descriptive","tags.resolved:missing_tag:any","tags.resolved:missing_tag:descriptive","tags.warnings:missing_tag:highway_classification","tags.resolved:close_nodes:vertices","tags.answer","tags.theme","tags.change_over_5000m","tags.create","tags.add-image","tags.change_within_25m","tags.warnings:crossing_ways:highway-highway","tags.warnings:almost_junction:highway-highway"
141890736,"2023-09-28T23:49:56Z",FALSE, 0, 67,"2023-09-28T23:49:57Z",-29.3785241, -51.91457,-29.377404, -51.91349,18502802,"Aline Graziadei",7,#hotosm-project-15602 MAPEAMENTO DE ENCHENTES NA CIDADE DE AROIO DO MEIO (RS) #ENCHENTESRS #OPENSTREETMAP-BR #UMBRAOSM #YOUTHMAPPERS-BR #BRASIL #HOTHubLAC,iD 2.21.1,#hotosm-project-15602;#ENCHENTESRS;#OPENSTREETMAP-BR;#UMBRAOSM;#YOUTHMAPPERS-BR;#BRASIL;#HOTHubLAC,https://tasks.hotosm.org/projects/15602/map/,Bing Maps Aerial;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141890562,"2023-09-28T23:39:23Z",FALSE, 0, 35,"2023-09-28T23:39:24Z",-29.3762563, -51.91588,-29.374993, -51.91456,18502802,"Aline Graziadei",6,#hotosm-project-15602 MAPEAMENTO DE ENCHENTES NA CIDADE DE AROIO DO MEIO (RS) #ENCHENTESRS #OPENSTREETMAP-BR #UMBRAOSM #YOUTHMAPPERS-BR #BRASIL #HOTHubLAC,iD 2.21.1,#hotosm-project-15602;#ENCHENTESRS;#OPENSTREETMAP-BR;#UMBRAOSM;#YOUTHMAPPERS-BR;#BRASIL;#HOTHubLAC,https://tasks.hotosm.org/projects/15602/map/,Bing Maps Aerial;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141890427,"2023-09-28T23:32:56Z",FALSE, 0,  5,"2023-09-28T23:32:57Z",-29.3735562, -51.92931,-29.373435, -51.92917,18502802,"Aline Graziadei",5,#hotosm-project-15602 MAPEAMENTO DE ENCHENTES NA CIDADE DE AROIO DO MEIO (RS) #ENCHENTESRS #OPENSTREETMAP-BR #UMBRAOSM #YOUTHMAPPERS-BR #BRASIL #HOTHubLAC,iD 2.21.1,#hotosm-project-15602;#ENCHENTESRS;#OPENSTREETMAP-BR;#UMBRAOSM;#YOUTHMAPPERS-BR;#BRASIL;#HOTHubLAC,https://tasks.hotosm.org/projects/15602/map/,Bing Maps Aerial;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141890357,"2023-09-28T23:30:34Z",FALSE, 0, 41,"2023-09-28T23:30:35Z",-29.3687351, -51.93909,-29.368149, -51.93793,18502802,"Aline Graziadei",4,#hotosm-project-15602 MAPEAMENTO DE ENCHENTES NA CIDADE DE AROIO DO MEIO (RS) #ENCHENTESRS #OPENSTREETMAP-BR #UMBRAOSM #YOUTHMAPPERS-BR #BRASIL #HOTHubLAC,iD 2.21.1,#hotosm-project-15602;#ENCHENTESRS;#OPENSTREETMAP-BR;#UMBRAOSM;#YOUTHMAPPERS-BR;#BRASIL;#HOTHubLAC,https://tasks.hotosm.org/projects/15602/map/,Bing Maps Aerial;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141224468,"2023-09-13T18:29:07Z",FALSE, 3,183,"2023-09-13T18:29:09Z",-29.1705976, -51.87929,-29.165954, -51.86693,18502802,"Aline Graziadei",3,#hotosm-project-15493 MAPEAMENTO DE ENCHENTES NA CIDADE DE MUÇUM-RS   #UMBRAOSM   #YOUTHMAPPERS-BR   #ENCHENTESRS e #HOTHubLAC,iD 2.21.1,#hotosm-project-15493;#UMBRAOSM;#YOUTHMAPPERS-BR;#ENCHENTESRS;#HOTHubLAC;#meninasdageo,https://tasks.hotosm.org/projects/15493/map/,Bing Maps Aerial;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137813688,"2023-06-27T01:54:49Z",FALSE, 0,416,"2023-06-27T01:54:50Z",-23.8800006, -50.43493,-23.668896, -50.19217,18502802,"Aline Graziadei",2,#teachosm-project-1493 #mapealivreufpr #norte-pioneiro-pr #mulheresdocafenppr,RapiD 1.1.8-tm.1,#teachosm-project-1493;#mapealivreufpr;#norte-pioneiro-pr;#mulheresdocafenppr,https://tasks.teachosm.org/projects/1493/map/,Bing aerial imagery;.gpx data file,pt-BR,yes,NA,mapwithai,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137217437,"2023-06-11T19:34:42Z",FALSE, 0,277,"2023-06-11T19:34:43Z",-29.7585521, -53.86835,-29.698917, -53.69804,18502802,"Aline Graziadei",1,Curso mapeadores livres UFPR,iD 2.25.2,#YouthMappers;#mapeadoreslivresufpr;#youthmappersatufba;#cursomapeadoreslivres,https://www.openstreetmap.org/edit,Maxar Premium Imagery,pt-BR,yes,NA,local knowledge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150266281,"2024-04-20T14:37:32Z",FALSE, 0, 74,"2024-04-20T14:37:33Z",-12.9273521, -38.43098,-12.925507, -38.42916,18902304,"Ana_Lemos",18,#osmus-tasks-538~#youthmappers #ufba,iD 2.21.1,#osmus-tasks-538;#youthmappers;#ufba,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149051664,"2024-03-23T13:50:43Z",FALSE, 0, 19,"2024-03-23T13:50:43Z",-12.9330722, -38.44691,-12.932586, -38.44618,18902304,"Ana_Lemos",17,#osmus-tasks-538#youthmappers#mapatona#230324,iD 2.21.1,#osmus-tasks-538;#youthmappers;#mapatona;#230324,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file;Esri World Imagery,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149050208,"2024-03-23T13:04:02Z",FALSE, 0, 41,"2024-03-23T13:04:03Z",-12.9345089, -38.44682,-12.933103, -38.44552,18902304,"Ana_Lemos",16,#osmus-tasks-538#youthmappers#mapatona#230324,iD 2.21.1,#osmus-tasks-538;#youthmappers;#mapatona;#230324,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file;Esri World Imagery (Clarity) Beta,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149049415,"2024-03-23T12:39:36Z",FALSE, 0, 64,"2024-03-23T12:39:37Z",-12.9333188, -38.44663,-12.932478, -38.44582,18902304,"Ana_Lemos",15,#osmus-tasks-538#youthmappers#mapatona#230324,iD 2.21.1,#osmus-tasks-538;#youthmappers;#mapatona;#230324,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148264780,"2024-03-05T19:23:02Z",FALSE, 0,  5,"2024-03-05T19:23:06Z",-12.9262146, -38.43967,-12.926114, -38.43956,18902304,"Ana_Lemos",NA,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148264735,"2024-03-05T19:22:02Z",FALSE, 0,  4,"2024-03-05T19:22:05Z",-12.9265084, -38.43877,-12.926395, -38.43862,18902304,"Ana_Lemos",13,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt,yes,NA,NA,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148264726,"2024-03-05T19:21:40Z",FALSE, 0, 10,"2024-03-05T19:21:43Z",-12.9265024, -38.43946,-12.925795, -38.43864,18902304,"Ana_Lemos",12,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file,pt,yes,NA,NA,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144440738,"2023-11-25T13:15:43Z",FALSE, 0,  5,"2023-11-25T13:15:44Z",-12.9815644, -38.51026,-12.981417, -38.50996,18902304,"Ana_Lemos",11,gisday youthmappers UFBA,iD 2.27.3,NA,https://www.openstreetmap.org/edit,Esri World Imagery (Clarity) Beta,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144440325,"2023-11-25T13:02:40Z",FALSE, 0, 62,"2023-11-25T13:02:41Z",-12.9823868, -38.51166,-12.981128, -38.50949,18902304,"Ana_Lemos",10,gisday youthmappers UFBA,iD 2.27.3,NA,https://www.openstreetmap.org/edit,Esri World Imagery (Clarity) Beta,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137763317,"2023-06-25T18:36:34Z",FALSE, 0, 62,"2023-06-25T18:36:35Z",-23.6884705, -49.82292,-23.687180, -49.82057,18902304,"Ana_Lemos",9,#teachosm-project-1493 #mapealivreufpr #norte-pioneiro-pr #mulheresdocafenppr,iD 2.20.2,#teachosm-project-1493;#mapealivreufpr;#norte-pioneiro-pr;#mulheresdocafenppr,https://tasks.teachosm.org/projects/1493/map/,Bing aerial imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137763231,"2023-06-25T18:33:41Z",FALSE, 0,106,"2023-06-25T18:33:42Z",-23.6903191, -49.82623,-23.687693, -49.82022,18902304,"Ana_Lemos",8,#teachosm-project-1493 #mapealivreufpr #norte-pioneiro-pr #mulheresdocafenppr,iD 2.20.2,#teachosm-project-1493;#mapealivreufpr;#norte-pioneiro-pr;#mulheresdocafenppr,https://tasks.teachosm.org/projects/1493/map/,Bing aerial imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137762961,"2023-06-25T18:25:28Z",FALSE, 0, 70,"2023-06-25T18:25:29Z",-23.6926236, -49.82800,-23.690642, -49.82547,18902304,"Ana_Lemos",7,#teachosm-project-1493 #mapealivreufpr #norte-pioneiro-pr #mulheresdocafenppr,iD 2.20.2,#teachosm-project-1493;#mapealivreufpr;#norte-pioneiro-pr;#mulheresdocafenppr,https://tasks.teachosm.org/projects/1493/map/,Bing aerial imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137762860,"2023-06-25T18:22:13Z",FALSE, 0,457,"2023-06-25T18:22:15Z",-23.6925418, -49.82783,-23.688072, -49.82323,18902304,"Ana_Lemos",6,#teachosm-project-1493 #mapealivreufpr #norte-pioneiro-pr #mulheresdocafenppr,iD 2.20.2,#teachosm-project-1493;#mapealivreufpr;#norte-pioneiro-pr;#mulheresdocafenppr,https://tasks.teachosm.org/projects/1493/map/,Bing aerial imagery;.gpx data file,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137264621,"2023-06-13T01:44:07Z",FALSE, 0,  1,"2023-06-13T01:44:07Z",-12.9806566, -38.51064,-12.980584, -38.51041,18902304,"Ana_Lemos",5,igrejas Nazaré,iD 2.25.2,#youthmappers;#mapeadoreslivres,https://www.openstreetmap.org/edit,CyclOSM,pt-BR,NA,NA,NA,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137264436,"2023-06-13T01:29:31Z",FALSE, 0,  1,"2023-06-13T01:29:32Z",-12.9834666, -38.51583,-12.983192, -38.51552,18902304,"Ana_Lemos",4,igrejas Nazaré,iD 2.25.2,#youthmappers;#mapeadoreslivres,https://www.openstreetmap.org/edit,CyclOSM,pt-BR,NA,NA,NA,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137264379,"2023-06-13T01:24:44Z",FALSE, 0,  2,"2023-06-13T01:24:44Z",-12.9797633, -38.51432,-12.977441, -38.51062,18902304,"Ana_Lemos",3,igrejas Nazaré,iD 2.25.2,#youthmappers;#mapeadoreslivres,https://www.openstreetmap.org/edit,CyclOSM,pt-BR,NA,NA,NA,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137264359,"2023-06-13T01:23:03Z",FALSE, 0,  2,"2023-06-13T01:23:04Z",-12.9841024, -38.51476,-12.980963, -38.51206,18902304,"Ana_Lemos",2,igrejas Nazaré,iD 2.25.2,#youthmappers;#mapeadoreslivres,https://www.openstreetmap.org/edit,CyclOSM,pt-BR,NA,NA,NA,NA,NA,welcome;startEditing,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136722957,"2023-05-30T03:18:00Z",FALSE, 0,225,"2023-05-30T03:18:01Z",-12.9952453, -38.49267,-12.984377, -38.47328,18902304,"Ana_Lemos",1,Brotas #youthmappers #mapeadoreslivres,iD 2.25.2,#youthmappers;#mapeadoreslivres,https://www.openstreetmap.org/edit,Esri World Imagery (Clarity) Beta,pt-BR,NA,NA,aerial imagery;local knowledge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"andxsc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"berlimb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150900613,"2024-05-04T23:02:04Z",FALSE, 0, 44,"2024-05-04T23:02:05Z",-29.5153471, -52.82227,-29.503765, -52.81678,17355425,"brenobrrt",10,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,aerial imagery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150900368,"2024-05-04T22:47:26Z",FALSE, 0,  9,"2024-05-04T22:47:27Z",-29.5083483, -52.84395,-29.503159, -52.80167,17355425,"brenobrrt",9,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,yes,NA,aerial imagery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150899322,"2024-05-04T21:52:39Z",FALSE, 0,  5,"2024-05-04T21:52:40Z",-29.5065588, -52.83001,-29.506270, -52.82776,17355425,"brenobrrt",8,#hotosm-project-16696,Rapid 2.2.5,#hotosm-project-16696,https://rapideditor.org/rapid,Bing Maps Aerial,pt-BR,NA,NA,aerial imagery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149659402,"2024-04-06T15:08:09Z",FALSE, 0,111,"2024-04-06T15:08:10Z",-12.9345807, -38.43111,-12.932241, -38.42883,17355425,"brenobrrt",7,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery (Clarity) Beta;.gpx data file;Esri World Imagery,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149658301,"2024-04-06T14:38:59Z",FALSE, 0, 25,"2024-04-06T14:39:00Z",-12.9343413, -38.43052,-12.933254, -38.42962,17355425,"brenobrrt",6,#osmus-tasks-538,iD 2.21.1,#osmus-tasks-538,https://tasks.openstreetmap.us/projects/538/map/,Esri World Imagery;.gpx data file;Esri World Imagery (Clarity) Beta,pt-BR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137301245,"2023-06-13T19:59:38Z",FALSE, 0, 10,"2023-06-13T19:59:42Z",-12.9447963, -38.39008,-12.944757, -38.39005,17355425,"brenobrrt",5,#teachosm-project-1534 #youthmappersUFBA #MapeamentoSalvador Brazil, Salvador, streets and buidlings,iD 2.20.2,#teachosm-project-1534;#youthmappersUFBA;#MapeamentoSalvador,https://tasks.teachosm.org/projects/1534/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137300386,"2023-06-13T19:35:53Z",FALSE, 0,244,"2023-06-13T19:35:55Z",-12.9389769, -38.38571,-12.937339, -38.38354,17355425,"brenobrrt",4,#teachosm-project-1534 #youthmappersUFBA #MapeamentoSalvador Brazil, Salvador, streets and buidlings,iD 2.20.2,#teachosm-project-1534;#youthmappersUFBA;#MapeamentoSalvador,https://tasks.teachosm.org/projects/1534/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137298245,"2023-06-13T18:25:54Z",FALSE, 0,112,"2023-06-13T18:25:56Z",-12.9369844, -38.40513,-12.933701, -38.40243,17355425,"brenobrrt",3,#teachosm-project-1534 #youthmappersUFBA #MapeamentoSalvador Brazil, Salvador, streets and buidlings,iD 2.20.2,#teachosm-project-1534;#youthmappersUFBA;#MapeamentoSalvador,https://tasks.teachosm.org/projects/1534/map/,Esri World Imagery;.gpx data file,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136717918,"2023-05-29T21:10:31Z",FALSE, 2,244,"2023-05-29T21:10:32Z",-13.0078908, -38.52990,-12.955610, -38.39296,17355425,"brenobrrt",2,Feições mapeadas para o curso de OSM do Mapeia Livres UFPR,iD 2.25.2,NA,https://www.openstreetmap.org/edit,Bing Maps Aerial,pt-BR,NA,NA,#YouthMappers;#mapeadoreslivresufpr;#mapealivresufpr;#cursomapeadoreslivres,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129258257,"2022-11-22T23:46:53Z",FALSE, 0,  1,"2022-11-22T23:46:56Z",-13.0099466, -38.47220,-13.009947, -38.47220,17355425,"brenobrrt",NA,Add Food court.,OsmAnd Maps 4.2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Danilohmelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erikacerqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Felipe_Ximenes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fernandasaleseng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142787347,"2023-10-18T23:55:47Z",FALSE, 0,  1,"2023-10-18T23:55:48Z",-12.9301195, -38.49484,-12.929456, -38.49414,20484308,"Igor Arão",1,O campo estava sem nome. Adicionei o nome,iD 2.27.1,NA,https://www.openstreetmap.org/edit,Bing Maps Aerial,pt-BR,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151035133,"2024-05-08T03:39:30Z",FALSE, 0,281,"2024-05-08T03:39:32Z",-30.2115624, -51.17845,-30.210211, -51.17630,17355350,"Igor_Santana",41,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Esri World Imagery;unknown.geojson,pt-BR,yes,NA,aerial imagery;Imagens de satélite;ESRI satélite;Interpretação visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151034916,"2024-05-08T03:25:02Z",FALSE, 0,386,"2024-05-08T03:25:03Z",-30.2120310, -51.17797,-30.211132, -51.17611,17355350,"Igor_Santana",40,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Esri World Imagery;unknown.geojson,pt-BR,yes,NA,aerial imagery;Imagens de satélite;ESRI satélite;Interpretação visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151034506,"2024-05-08T02:46:53Z",FALSE, 0,167,"2024-05-08T02:46:54Z",-30.2125377, -51.17837,-30.211478, -51.17704,17355350,"Igor_Santana",39,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Esri World Imagery;unknown.geojson,pt-BR,yes,NA,aerial imagery;Imagens de satélite;ESRI satélite;Interpretação visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151034242,"2024-05-08T02:26:24Z",FALSE, 0,226,"2024-05-08T02:26:25Z",-30.2128234, -51.17943,-30.211851, -51.17777,17355350,"Igor_Santana",38,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Esri World Imagery;unknown.geojson,pt-BR,yes,NA,aerial imagery;Imagens de satélite;ESRI satélite;Interpretação visual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151033883,"2024-05-08T01:58:35Z",FALSE, 0,329,"2024-05-08T01:58:37Z",-30.2130522, -51.18005,-30.212044, -51.17822,17355350,"Igor_Santana",37,#teachosm-project-1605 #enchentesRS #floodmapping #youthmappers #mapealivreufpr #youthmappersufba,iD 2.21.1,#teachosm-project-1605;#enchentesRS;#floodmapping;#youthmappers;#mapealivreufpr;#youthmappersufba,https://tasks.teachosm.org/projects/1605/map/,Bing Maps Aerial;unknown.geojson;Esri World Imagery,pt-BR,yes,NA,aerial imagery;Imagens de satélite;Esri satélite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
